안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,위도,경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치년도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자
생활-2019-77,1,5,구봉마을교차로,,경기도 남양주시 조안면 삼봉리 461-2,37.5869225,127.3312743,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-137,1,5,형제수상레저 진입로,,경기도 남양주시 조안면 삼봉리 200-14,37.59783895,127.338875,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-76,1,5,영화촬영소 진입로,,경기도 남양주시 조안면 삼봉리 152-3,37.59715123,127.3335499,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-15,1,5,다산유적지 주차장,,경기도 남양주시 조안면 능내리 87-2,37.51582281,127.2983864,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
공원-2016-07,1,1,다산생태 공원,경기도 남양주시 조안면 다산로 767,경기도 남양주시 조안면 능내리 56-15번지,37.51439508,127.2983059,3,N,N,N,,2016,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2012-15,1,5,실학박물관 주차장 입구,,경기도 남양주시 조안면 능내리 39-3,37.51518402,127.2980219,3,N,N,N,,2012,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2012-43,1,5,다산길 제2코스,,경기도 남양주시 조안면 능내리 242-4,37.52068081,127.2940844,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2014-20,1,5,진안마을 공터 주차장 삼거리,,경기도 남양주시 일패동 93,37.62631263,127.1916728,3,N,N,N,,2014,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2017-69,1,5,영림조경건설 입구,,경기도 남양주시 일패동 753-1,37.61280722,127.1799277,3,N,N,N,,2017,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-26,1,5,대동공업,,경기도 남양주시 일패동 563-15,37.62663754,127.1855905,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
공원-2011-01,1,1,일패4동놀이터,,경기도 남양주시 일패동 558-5,37.62498816,127.1848164,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2009-34,1,5,88전원주택앞,,경기도 남양주시 일패동 540-4,37.62052021,127.181892,3,N,N,N,,2009,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2013-46,1,5,양평해장국 앞,,경기도 남양주시 일패동 503-21,37.61950573,127.1830585,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2010-53,1,5,자연유치원,,경기도 남양주시 일패동 466-45,37.61714102,127.1857598,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-25,1,5,일패천 소다리,,경기도 남양주시 일패동 435-2,37.61675796,127.1829273,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-142,1,5,충일교,,경기도 남양주시 일패동 361-8,37.61555937,127.1945564,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2017-106,1,5,일패동 마을회관,,경기도 남양주시 일패동 170-6,37.62366927,127.1881999,3,N,N,N,,2017,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2012-21,1,5,청소년수련관 인근,,경기도 남양주시 이패동 산85-1,37.60839452,127.1785356,3,N,N,N,,2012,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2014-19,1,5,왕자궁 교회 앞,경기도 남양주시 경강로124번안길 2,경기도 남양주시 이패동 산82-7번지,37.60663501,127.1836883,3,N,N,N,,2014,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2010-20,1,5,양정역 뒤편 주차장부근,경기도 남양주시 양정로 235,경기도 남양주시 이패동 398-2번지,37.60510417,127.1944114,3,N,N,N,,2010,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2017-60,1,5,삼패3통 입구,,경기도 남양주시 이패동 112-1,37.60209024,127.2050874,3,N,N,N,,2017,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2008-14,1,5,예봉산 입구,,경기도 남양주시 와부읍 팔당리 85-2,37.54115046,127.2552518,3,N,N,N,,2009,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2013-03,1,5,마을회관 뒤 굴다리 앞,,경기도 남양주시 와부읍 팔당리 789-11,37.55551138,127.238166,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2009-38,1,5,굴다리 삼거리,,경기도 남양주시 와부읍 팔당리 489-4,37.55001659,127.2420529,3,N,N,N,,2010,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2010-09,1,5,굴다리지나 오거리(팔당2리 마을회관),,경기도 남양주시 와부읍 팔당리 280,37.54595979,127.2476072,3,N,N,N,,2010,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-124,1,5,돌누께 버스정류장,,경기도 남양주시 와부읍 율석리 642-5,37.60275323,127.2123933,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2009-37,1,5,한강아파트 삼거리,경기도 남양주시 와부읍 석실로260번길 73,경기도 남양주시 와부읍 월문리 산319-1번지 한강아파트,37.6021185,127.2243725,3,N,N,N,,2010,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-67,1,5,해비치 입구,,경기도 남양주시 와부읍 월문리 56-9,37.60847947,127.2798848,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-126,1,5,글개울 입구,,경기도 남양주시 와부읍 월문리 544-8,37.60111772,127.2432468,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2010-18,1,5,월문초교,,경기도 남양주시 와부읍 월문리 269-4,37.60878127,127.2620487,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-66,1,5,월문삼거리,,경기도 남양주시 와부읍 월문리 174-15,37.61484298,127.2709381,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-16,1,5,삼화3교,,경기도 남양주시 와부읍 월문리 152-1,37.61314446,127.2690293,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2013-35,1,5,시우리 고갯길 경계지점,,경기도 남양주시 와부읍 월문리 1320,37.59853161,127.2841622,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2017-111,1,5,도심역뒤,,경기도 남양주시 와부읍 도곡리1035-1,37.57981233,127.2233895,3,N,N,N,,2017,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2013-05,1,5,도심초교(정문),,경기도 남양주시 와부읍 도곡리 산54-12,37.57970399,127.2282798,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-41,1,5,덕소고등학교,,경기도 남양주시 와부읍 도곡리 993-1,37.57922874,127.2173878,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2010-09,1,5,도곡초교,,경기도 남양주시 와부읍 도곡리 976-5,37.57994942,127.2174465,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2009-30,1,5,도심역 뒤 경동빌라입구,,경기도 남양주시 와부읍 도곡리 917-3,37.58095667,127.2233363,3,N,N,N,,2009,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-65,1,5,도곡1리 표지석,,경기도 남양주시 와부읍 도곡리 858-8,37.58733819,127.2314503,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-127,1,5,도곡1리 안골마을 삼거리,,경기도 남양주시 와부읍 도곡리 848-7,37.58867294,127.2307751,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-43,1,5,다정카페 입구,,경기도 남양주시 와부읍 도곡리 687-1,37.57881208,127.2329186,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2012-01,1,5,어룡마을입구,,경기도 남양주시 와부읍 도곡리 568-20,37.57639696,127.2285075,3,N,N,N,,2012,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-15,1,5,유기농단지 입구,경기도 남양주시 와부읍 덕소로 353-115,경기도 남양주시 와부읍 도곡리 499번지,37.56764011,127.2308885,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2014-02,1,5,동막마을 입구에서 옛골장작구이 사이 삼거리,,경기도 남양주시 와부읍 도곡리 484-15,37.56192542,127.234089,3,N,N,N,,2014,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2012-02,1,5,해태아파트 옆 보행통로,경기도 남양주시 와부읍 경강로 682,경기도 남양주시 와부읍 도곡리 1124번지,37.56911794,127.2233183,3,N,N,N,,2012,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-129,1,5,도곡공원 농구장 앞,,경기도 남양주시 와부읍 도곡리 1114-5,37.57595259,127.2204462,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
공원-2013-01,1,1,도곡근린공원,,경기도 남양주시 와부읍 도곡리 1114-1,37.57679081,127.2202788,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-128,1,5,쌍용아파트 앞 사거리,,경기도 남양주시 와부읍 도곡리 1096-1,37.57592409,127.2260609,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
공원-2013-23,1,1,도곡2호 어린이공원,,경기도 남양주시 와부읍 도곡리 1092,37.57615242,127.2244202,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-72,1,5,은혜로 교회,,경기도 남양주시 와부읍 도곡리 1082-12,37.57626361,127.2227791,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2010-22,1,5,도심초교,경기도 남양주시 와부읍 석실로 45,경기도 남양주시 와부읍 도곡리 1051-7번지,37.58015633,127.2273678,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2009-31,1,5,남양주시범 공업단지앞(해태아파트 방면),,경기도 남양주시 와부읍 도곡리 1033-5,37.57953581,127.2218944,3,N,N,N,,2009,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2010-50,1,5,무지개유치원,,경기도 남양주시 와부읍 덕소리 산30-5,37.59292792,127.215004,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2017-64,1,5,영광빌라,,경기도 남양주시 와부읍 덕소리 산29-12,37.58872625,127.2116973,3,N,N,N,,2017,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2012-25,1,5,와부초교 (정문),경기도 남양주시 와부읍 월문천로 63,경기도 남양주시 와부읍 덕소리 75-5번지,37.58704866,127.2189243,3,N,N,N,,2012,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2010-32,1,5,와부초교(후문),,경기도 남양주시 와부읍 덕소리 75,37.58784001,127.2185334,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2012-01,1,5,힘멜에듀센터어린이집,,경기도 남양주시 와부읍 덕소리 612,37.5884048,127.2202961,3,N,N,N,,2012,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
공원-2011-03,1,1,덕소물놀이장,,경기도 남양주시 와부읍 덕소리 600-76,37.58572888,127.2100586,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
공원-2014-02,1,1,덕소2호공원,경기도 남양주시 와부읍 덕소로2번길 39,경기도 남양주시 와부읍 덕소리 600-3번지 덕소강변삼익아파트,37.58577199,127.2074266,3,N,N,N,,2014,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2009-28,1,5,대우정밀앞 좁은골목길,경기도 남양주시 와부읍 덕소로 56,경기도 남양주시 와부읍 덕소리 590-17번지,37.58689758,127.2088201,3,N,N,N,,2009,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
공원-2014-18,1,1,삼익@ 앞 삼패한강공원,,경기도 남양주시 와부읍 덕소리 579,37.58628624,127.2055881,3,N,N,N,,2014,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
공원-2016-08,1,1,덕소유수지 생태공원,경기도 남양주시 와부읍 월문천로 17,경기도 남양주시 와부읍 덕소리 544-5번지,37.58411029,127.2156234,3,N,N,N,,2016,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2012-02,1,5,신성유치원,경기도 남양주시 와부읍 덕소로97번길 23,경기도 남양주시 와부읍 덕소리 498번지,37.58641857,127.21467,3,N,N,N,,2012,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-63,1,5,덕소초 옆 편의점,,경기도 남양주시 와부읍 덕소리 488-2,37.58700934,127.2145343,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2011-06,1,5,남부희망케어센터,,경기도 남양주시 와부읍 덕소리 462-63,37.58751031,127.2114788,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2010-10,1,5,영광맨션앞(덕소장로교회),,경기도 남양주시 와부읍 덕소리 458-20,37.5880346,127.2105066,3,N,N,N,,2010,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2014-01,1,5,경남아파트 102동 뒤 텃밭,,경기도 남양주시 와부읍 덕소리 453-50,37.5896157,127.2131151,3,N,N,N,,2014,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2010-20,1,5,덕소초교,,경기도 남양주시 와부읍 덕소리 431-1,37.5887968,127.2148806,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2008-08,1,5,덕소초교 후문(보라어린이집 입구),,경기도 남양주시 와부읍 덕소리 431-1,37.5887968,127.2148806,3,N,N,N,,2009,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2008-09,1,5,덕소초교 옆 진주마을(헤라클레스학원 인근),,경기도 남양주시 와부읍 덕소리 431-1,37.5887968,127.2148806,3,N,N,N,,2009,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2013-01,1,5,덕소맨션 앞 오거리,,경기도 남양주시 와부읍 덕소리 409,37.59067656,127.2143975,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-68,1,5,예봉중학교,,경기도 남양주시 와부읍 덕소리 34-10,37.59439244,127.2221643,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2012-03,1,5,석실마을입구,경기도 남양주시 와부읍 석실로336번길 25,경기도 남양주시 와부읍 덕소리 316번지,37.59993403,127.2182691,3,N,N,N,,2012,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2013-04,1,5,예봉초교(후문),,경기도 남양주시 와부읍 덕소리 255-4,37.59289882,127.2210843,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2010-30,1,5,예봉초교(정문),경기도 남양주시 와부읍 수레로 108,경기도 남양주시 와부읍 덕소리 252번지,37.59208773,127.2209862,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-64,1,5,예봉초 정문,,경기도 남양주시 와부읍 덕소리 249-6,37.59200854,127.2201646,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2009-32,1,5,전원그린빌 사거리(신래주택 앞),경기도 남양주시 와부읍 수레로9번안길 35,경기도 남양주시 와부읍 덕소리 214-2번지,37.59132689,127.2167544,3,N,N,N,,2009,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-123,1,5,주민회관,,경기도 남양주시 와부읍 덕소리 169-1,37.59037628,127.2182955,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
공원-2014-01,1,1,덕소5호공원,,경기도 남양주시 와부읍 덕소리 111-4,37.58501219,127.2128418,3,N,N,N,,2014,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2011-07,1,5,영신유치원,,경기도 남양주시 와부읍 덕소리 110-3,37.58686625,127.2164556,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2017-66,1,5,게이트볼장 입구,,경기도 남양주시 와부읍 덕소리 103-4,37.58698484,127.2230031,3,N,N,N,,2017,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2017-13,1,5,팔현상회 앞 삼거리,경기도 남양주시 오남읍 팔현로 179,경기도 남양주시 오남읍 팔현리 산115-1번지,37.69180384,127.2325792,3,N,N,N,,2017,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-59,1,5,팔현교,,경기도 남양주시 오남읍 팔현리 339-1,37.68977187,127.2348368,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-01,1,5,오남호수공원 1,,경기도 남양주시 오남읍 팔현리 240,37.69360324,127.2290209,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-60,1,5,팔현농원 입구,,경기도 남양주시 오남읍 팔현리 208-3,37.68741522,127.237437,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
공원-2012-18,1,1,오남호수공원,,경기도 남양주시 오남읍 오남리 산56-1,37.6936636,127.2208917,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-04,1,5,오남호수공원 4,,경기도 남양주시 오남읍 오남리 산50-2,37.69390757,127.2253369,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
공원-2014-08,1,1,오남호수공원,,경기도 남양주시 오남읍 오남리 산 9-2,37.69594045,127.2173834,3,N,N,N,,2014,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
공원-2014-09,1,1,아이파크 어린이공원,,경기도 남양주시 오남읍 오남리 891-5,37.69651832,127.2012276,3,N,N,N,,2014,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2012-11,1,5,푸르지오110동 옆 공원 입구,,경기도 남양주시 오남읍 오남리 889-2,37.6949667,127.2023913,3,N,N,N,,2012,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
공원-2012-07,1,1,오남도서관,,경기도 남양주시 오남읍 오남리 884-19,37.69765873,127.1981125,3,N,N,N,,2012,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-151,1,5,오남근린공원,,경기도 남양주시 오남읍 오남리 884-19,37.69765873,127.1981125,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2017-32,1,5,진건2교 입구,,경기도 남양주시 오남읍 오남리 884,37.69727401,127.1964787,3,N,N,N,,2017,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-120,1,5,오남체육공원 앞 구름다리,,경기도 남양주시 오남읍 오남리 857-1,37.69429864,127.1978089,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2017-16,1,5,오남리 빌라촌,,경기도 남양주시 오남읍 오남리 784-17,37.69599395,127.2023034,3,N,N,N,,2017,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2013-03,1,5,마루유치원,,경기도 남양주시 오남읍 오남리 665-1,37.68938782,127.2058736,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2017-12,1,5,장자말 삼거리,경기도 남양주시 오남읍 양지로46번길 82,경기도 남양주시 오남읍 오남리 637번지,37.68942749,127.2079145,3,N,N,N,,2017,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2013-26,1,5,농로,,경기도 남양주시 오남읍 오남리 620-6,37.68713629,127.2082543,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2017-28,1,5,오남호수공원(다송 옆 공중화장실),,경기도 남양주시 오남읍 오남리 6,37.69691173,127.2232256,3,N,N,N,,2017,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-55,1,5,경기중앙교회,,경기도 남양주시 오남읍 오남리 597-7,37.68513556,127.2085889,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-121,1,5,"한양종합병원, 순복음교회",경기도 남양주시 오남읍 양지로 47-20,경기도 남양주시 오남읍 오남리 564-2번지,37.68324945,127.2051714,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-99,1,5,오남호수공원 주차장2,,경기도 남양주시 오남읍 오남리 56,37.69368713,127.2178871,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-98,1,5,오남호수공원 주차장1,,경기도 남양주시 오남읍 오남리 56,37.69368713,127.2178871,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2012-11,1,5,밀알몬테소리어린이집,,경기도 남양주시 오남읍 오남리 54-1,37.69349843,127.2176145,3,N,N,N,,2012,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2013-25,1,5,신동아아파트 뒷길,,경기도 남양주시 오남읍 오남리 533-2,37.68385591,127.2087554,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2010-29,1,5,어내미공원 입구,,경기도 남양주시 오남읍 오남리 468-5,37.67740954,127.2061418,3,N,N,N,,2010,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2017-11,1,5,장례식장 구름다리 위,,경기도 남양주시 오남읍 오남리 462-1,37.6768057,127.2062535,3,N,N,N,,2017,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-119,1,5,금호어울림아파트 진입로 삼거리,,경기도 남양주시 오남읍 오남리 462-1,37.6768057,127.2062535,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2010-32,1,5,우리중앙의원앞,,경기도 남양주시 오남읍 오남리 404-4,37.67994408,127.2096969,3,N,N,N,,2010,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-76,1,5,어람초 서문,,경기도 남양주시 오남읍 오남리 349-9,37.68211113,127.2121175,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2010-29,1,5,어람초교,,경기도 남양주시 오남읍 오남리 349-9,37.68211113,127.2121175,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2012-09,1,5,아름유치원,경기도 남양주시 오남읍 진건오남로550번길 6,경기도 남양주시 오남읍 오남리 346-2번지,37.68232618,127.2108558,3,N,N,N,,2012,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2013-02,1,5,오렌지유치원,경기도 남양주시 오남읍 진건오남로 552,경기도 남양주시 오남읍 오남리 344-1번지,37.68274451,127.2107028,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-99,1,5,상일가구백화점,,경기도 남양주시 오남읍 오남리 333-4,37.68346519,127.2106362,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-62,1,5,파라다이스빌 입구,,경기도 남양주시 오남읍 오남리 264-2,37.68596908,127.2110854,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-118,1,5,동남마트,,경기도 남양주시 오남읍 오남리 236-2,37.68844461,127.2122827,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2010-31,1,5,뜨락에핀꽃농원건너(오남동부아파트앞),,경기도 남양주시 오남읍 오남리 205-21,37.69190945,127.2144466,3,N,N,N,,2010,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2010-31,1,5,오남초교,,경기도 남양주시 오남읍 오남리 134-6,37.69477596,127.2136384,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2010-30,1,5,보건진료소 입구,,경기도 남양주시 오남읍 오남리 131-12,37.69386251,127.2147208,3,N,N,N,,2010,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-77,1,5,오남초 후문,,경기도 남양주시 오남읍 오남리 131-1,37.69441162,127.215837,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2012-18,1,5,이화유치원,,경기도 남양주시 오남읍 오남리 129-6,37.69352064,127.2153016,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-111,1,5,오남1교,,경기도 남양주시 오남읍 오남리 128-1,37.69341181,127.2156981,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2017-31,1,5,남가로고가 밑 삼거리,,경기도 남양주시 오남읍 양지리 산62-12,37.69382428,127.1903131,3,N,N,N,,2017,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-100,1,5,쌍용아파트 옆 빌라단지,,경기도 남양주시 오남읍 양지리 산60-2,37.70032847,127.1907831,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2012-30,1,5,양지아파트정문,,경기도 남양주시 오남읍 양지리 산12-4,37.7082142,127.2003856,3,N,N,N,,2012,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-05,1,5,오남고등학교 진입로,,경기도 남양주시 오남읍 양지리 94-16,37.69735873,127.205051,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
공원-2015-05,1,1,양지 어린이공원,,경기도 남양주시 오남읍 양지리 807-5,37.69868464,127.1988295,3,N,N,N,,2015,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2013-24,1,5,공장지대 입구,,경기도 남양주시 오남읍 양지리 657-29,37.70277052,127.1905058,3,N,N,N,,2013,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2010-28,1,5,양오초교,,경기도 남양주시 오남읍 양지리 512-38,37.69835387,127.1917192,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-61,1,5,오남중앙교회,,경기도 남양주시 오남읍 양지리 512-38,37.69835387,127.1917192,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2018-07,1,5,쌍용아파트 입구,,경기도 남양주시 오남읍 양지리 512-38,37.69835387,127.1917192,3,N,N,N,,2018,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2019-112,1,5,오남청구아파트 입구,경기도 남양주시 오남읍 양지로278번길 40,경기도 남양주시 오남읍 양지리 487번지,37.70135928,127.1978603,3,N,N,N,,2019,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
생활-2010-33,1,5,서일대교육원버스정류장앞,,경기도 남양주시 오남읍 양지리 441-13,37.70477417,127.1939241,3,N,N,N,,2010,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
스쿨존-2011-14,1,5,서일유치원,,경기도 남양주시 오남읍 양지리 432-33,37.70426739,127.1953062,3,N,N,N,,2011,2019-12-01,Y,남양주시청,031-590-4302,2020-01-28
